¹	x1	x2	u	y
29	-5.790173030913391	0.15426483455797513	-0.15368351780702724	-0.1451029528372376
30	2.995698321609947	0.7116666705127113	0.8443482988398503	0.8350211595393049
31	-3.268968457495704	0.6439638878754939	0.10657801896962843	0.13575967152469856
32	3.814231061270716	-0.7105902266183566	0.7718576834392596	0.7862162397829183
33	-3.4168993325755284	0.33387091563948834	-0.18357672118894008	-0.17844407184890435
34	3.815073148409865	-0.32588746647523603	0.37310329728408564	0.4306810990103376
35	-2.8619693461144675	-0.9772614128098824	0.6036704212902025	0.6059435414864333
36	3.4172624520488206	0.4213793749246939	0.47465187678947196	0.49226257844016513
37	-4.309987283015253	0.1428891252654758	-0.2148976423268114	-0.22367230367803306
38	2.97812140411536	0.22501631276154566	0.39041511134622586	0.3468389809725231
39	-2.025556044993815	-0.04374839286880183	-0.49280760666426215	-0.5163562491219298
40	3.160871693220599	-0.4553313361238984	0.5278103894655075	0.49696424664124966
41	-3.603813227821531	-0.4140037227185005	-0.10872998973934353	-0.1868065149722844
42	5.277313102438134	0.7830937040872044	0.8090817395066762	0.8141928674984189
43	-1.7635715410953425	0.8625649888312616	0.176309894379171	0.12475534698378876
44	5.311960085980517	-0.5669548618970841	0.5159475066081354	0.48079649221080367
45	-3.8410070172288213	0.9956117998941807	0.7281530184065208	0.6612632029826446
46	1.364329748284733	-0.9333957150270351	1.6064591869955198	1.5482571873800597
47	-4.988134123428645	-0.34307689324106216	-0.08679645127136733	-0.17315294924737498
48	4.17786495228224	0.33423932307793724	0.3562839216298735	0.39384425205453816
49	-3.79941838566101	0.5007279677986445	-0.015219026757027798	0.017090478885032935
50	4.0001493366202325	0.6026319980555566	0.6182164044265404	0.6046474477439998
51	-5.979783808364187	-0.01174267716819899	-0.17207319365490864	-0.09980712654239837
52	3.7240598547879973	0.9914237144985751	1.2562683320016648	1.2084507927601014
53	-1.185329851863636	0.6039194771311436	-0.4790532253727456	-0.44591969643067414
54	4.523860162267614	0.9189761384615045	1.0711830580332948	1.064411045563585
55	-4.167880682539586	0.9854026420876771	0.72801893356097	0.698267927238948
56	2.760798096481728	0.22173012572903517	0.41516132056215876	0.38316618313626194
57	-2.8825103249154336	0.6841540406917441	0.11933282366148301	0.2131637164139166
58	3.4157999697971704	0.38456667287511426	0.4451029723008524	0.42400842568809044
59	-4.676723667262769	0.26539958970629596	-0.1470381478041129	-0.19491970117966934
60	1.8489478646234256	-0.9492897168966279	1.4447531181763136	1.3991091955735344
61	-3.8302964086783007	-0.7496930109436708	0.29805794424589094	0.26957401794816954
62	1.8017784793498333	0.029487072042617912	0.5586813985954576	0.5866188259352371
63	-5.780295201765526	-0.140732617374264	-0.1579902437906478	-0.1330245118057179
64	2.4665207231767905	0.1999716005996326	0.4489045520838868	0.4091061970626783
65	-2.8878347865560845	-0.6014499206825343	0.013513829892128515	0.020268943051081303
66	2.020306077071353	-0.4992853146493419	0.7472307077489022	0.5706582973592633
67	-2.7149507515373843	-0.282592695447897	-0.29021538502947136	-0.27553635642956126
68	2.257370826690893	0.7400664484691697	0.9940229583574252	1.0127871587420123
69	-4.5660110304829855	-0.28583553450525967	-0.14090218718106062	-0.22523193793257218
70	2.877344100578652	0.7665064824290884	0.9390289040607029	0.908860081212033
71	-3.872556866169484	0.8866185200339025	0.5250811801720692	0.5304476672918598
72	3.146627471465848	0.5959947897465849	0.6772165850812935	0.5988058282356366
73	-4.800685906313458	-0.07459989273142775	-0.20654656924755455	-0.2416801987258907
74	1.2757454739384135	0.8072264387195782	1.4378264081252412	1.41320573909545
75	-4.994391464003835	0.7157621667247933	0.3081680706993952	0.1687606840829371
76	5.798128948949299	-0.2434922808253588	0.23853170142341315	0.23158176502981212
77	-1.3084330870247602	-0.4544450735067418	-0.5581064910679646	-0.6450808051918699
78	5.222217376964659	-0.8111051830851455	0.8555222642552913	0.9122927821586778
79	-3.347139643174106	-0.15958620234850085	-0.27565789975222144	-0.4143621659675366
80	2.4267421172789274	-0.8689200004376003	1.1704369170090723	1.0779704970991246
81	-4.975991972172246	-0.6565645455516251	0.2260703996049469	0.17145122860778333
82	1.9642726328657458	0.95785618327068	1.4296428255526559	1.3724388250277801
83	-1.4490899975361757	-0.41633986076929164	-0.5172401077802935	-0.4420824306668182
84	2.2710471776572305	0.9939296210007427	1.4315920386764134	1.5213194642478292
85	-2.77081057901519	-0.0071768550081019455	-0.3626252404400527	-0.3263896410380548
86	3.102152342188167	-0.2410525052886172	0.3845411889433266	0.3416662700719148
87	-4.571990762249687	-0.22167188691368134	-0.17317883410180057	-0.2331837836530845
88	2.901292706378357	0.11320270689753631	0.3614014098929118	0.21483867089310238
89	-3.9127512131840265	-0.8169040727140207	0.40876317797973116	0.31822255396227833
90	2.365694837276672	-0.27866817888149154	0.5037025710213484	0.4492979351104378
91	-3.326095819977426	0.5355910664138532	-0.016067539873721226	-0.046666587779586724
92	2.427752454348419	0.482946109468154	0.6486166016611549	0.64403639481926
93	-5.256551526002477	-0.7153623879239543	0.31717646864899535	0.34246972872853965
94	4.510827337021004	0.44556618218526234	0.42577342897506354	0.4220979882763793
95	-2.336823386870436	0.6155431246103658	-0.050313286530044854	-0.1698364414011406
96	1.5282548976141372	-0.1315078081001282	0.6741505137377123	0.5622060775562256
97	-5.459996360535263	0.9170290812360526	0.6534237371477954	0.6119883122987435
98	3.823287011928679	-0.04006471035561221	0.26797950486897815	0.22601183408255818
99	-2.6277230251537134	-0.3795706644771535	-0.2381494029693134	-0.2945978881971137
100	1.7316203688376928	0.05339185768437704	0.5830814344538173	0.6406110901913602
101	-2.5781311068232977	0.4807572921411889	-0.15828035054036016	-0.14202844195241948
102	1.4055329181546292	-0.6453559222454692	1.1302991730535237	1.1555369507424413
103	-2.1228907787212377	0.13190113219628175	-0.45476758535688855	-0.4598031017208669
104	5.100377304715221	0.5858464895703028	0.5454389976006409	0.4375277673405701
105	-4.4059512224845125	0.8395098779663228	0.4744890903416688	0.4655501323712616
106	4.112119261399324	-0.11877148659138981	0.26239051650138984	0.3052111732932203
107	-2.430586412643908	0.41075880463620806	-0.24409006315449588	-0.2340390684994336
108	4.816458712482017	-0.15645006234355252	0.23789885628307791	0.2243105098085652
109	-3.2970156599287654	-0.3283572065779854	-0.19781599143772274	-0.3076420576846401
110	4.352957659956759	-0.6697012701377052	0.6835146385616983	0.5820540836899114
111	-4.6212063376231765	-0.6722550712264583	0.2318447354986134	0.1283221998091541
112	1.5496939977354538	-0.09728087163397103	0.6572922176374119	0.5312230206727879
113	-3.834809316029443	0.1393088772165607	-0.24418307408750967	-0.33885688310197537
114	2.1893904855263546	-0.06292218565485297	0.4638904250995824	0.48889779846968856
115	-1.7257918756913473	0.5451761425246613	-0.2828983941245854	-0.4117237828376502
116	2.0523778221729896	-0.3001670988285232	0.5803623705679615	0.503790016748169
117	-2.9550716246766657	0.1874220978718668	-0.30521055978065414	-0.3802050764274028
118	2.094463289875396	-0.3999877644268113	0.6404939611044433	0.6314349323234995
119	-3.742010596137958	-0.15496576161527376	-0.24597913495282972	-0.24545472774767796
120	5.106149355760241	-0.8167893859398987	0.8690116647473828	0.8011462837018664
