U	y	U-y
0.6169069796572328	0.6878596517437113	-0.07095267208647849
0.3122703452236658	0.35407809828286085	-0.04180775305919504
0.2680010481763979	0.3742271676705972	-0.1062261194941993
0.8938858649811838	0.9455183807086344	-0.051632515727450534
0.4794844627074666	0.4729863179143742	0.0064981447930924086
0.7671932896404009	0.8513223691439866	-0.08412907950358572
-0.07827761487804036	-0.1532778045500101	0.07500018967196975
0.8212115668121224	0.8321008701025532	-0.010889303290430807
-0.557974277014288	-0.6313827191520058	0.0734084421377178
1.5853707056617266	1.6116630578078452	-0.02629235214611869
-0.4649354272659797	-0.47517704670394	0.010241619437960314
0.8678298816538821	0.8982289382752279	-0.030399056621345788
0.37582211875432425	0.4324564157173028	-0.05663429696297856
0.4947857840868072	0.3303349157697175	0.16445086831708966
0.01624129897459392	0.15006335912829535	-0.13382206015370143
0.5192720997535512	0.5680650356919337	-0.04879293593838252
-0.6295424356756596	-0.5420277841224496	-0.08751465155321003
0.7805693768600447	0.9176840240916864	-0.13711464723164168
0.007360656214298822	0.04086668294814868	-0.03350602673384986
0.735062542427165	0.7881889266367206	-0.05312638420955562
0.3723420728369806	0.3439659776774968	0.028376095159483805
0.814742407097497	0.7762983629260872	0.038444044171409786
-0.5644734694678943	-0.6486430339423549	0.08416956447446056
1.0038107667515876	0.9954051345169854	0.008405632234602223
0.47170799453743617	0.5371171980545105	-0.06540920351707435
0.748707491788642	0.7183511857201106	0.030356306068531458
-0.1409778161918694	-0.1813756538495041	0.040397837657634716
0.6220021893112773	0.6696695452988107	-0.047667355987533466
0.5952695302493862	0.6642642342795768	-0.06899470403019059
1.1669329749946011	1.2418200581547922	-0.0748870831601911
