¹	x1	x2	u	y
83	-0.09282803435065334	0.5435504643510589	-10.47619909131202	-10.406716133076898
84	-0.45730955749483737	0.8898106912862045	-1.394307865706193	-1.3984310505820647
85	-0.7553982796970242	0.43512808918595547	-1.1341804054536722	-1.0997836610206588
86	-0.7617429879803528	-0.3949261074762158	-1.1566133452787761	-1.1919221980859358
87	0.2576914390676659	-0.06486199888755406	3.886068379755646	3.829964222405988
88	0.14312569055503577	0.7454425154735493	7.54376806663581	7.565552371255265
89	-0.18263020989720946	0.5281199901613234	-5.195764462972018	-5.23200316207476
90	-0.748891368839063	-0.6574730843525896	-0.902850932851599	-0.8959901926288077
91	-0.4199362056859939	0.6120443758142919	-2.0060744954647522	-2.0551420147518416
92	-0.6346361240181779	-0.9342214808912952	-0.702664364169099	-0.6413330594926745
93	-0.7658678823345004	0.4638084541331948	-1.0903094387544203	-1.1682966891729618
94	-0.4698852028232601	0.7497237640365209	-1.565488571283446	-1.6448963370293839
95	0.9896280350781737	-0.6526705756757827	1.4383839113945562	1.359360141149248
96	-0.4580936918794669	0.1018639880622616	-2.172031186357628	-2.233500657035563
97	0.40542196620485105	-0.7223812243984891	2.989733724725718	3.063631882509699
98	-0.2870057897000524	0.2239151592195332	-3.4333768848605715	-3.4942589942921405
99	-0.0236715019222562	-0.2555123369114154	-42.17865288638412	-42.17824624292154
100	0.3169782033040196	0.8782609482347721	3.927538151187886	3.9777814199510946
