¹	x1	x2	u	y
42	4.930878198484767	0.9918260010646449	1.1925525076446966	1.254964170139084
43	-5.471151459299491	0.6450786594317139	0.22894295211635002	0.26495566310089996
44	3.1723214524503702	-0.6408698023866031	0.7300489048069958	0.6847532294244247
45	-5.180623633852637	0.07748619735326923	-0.19119571826029494	-0.27620431395633105
46	3.69585706710967	-0.8397895527918771	0.9804316053473592	0.9215746227714311
47	-1.135139345681949	0.6125231914211338	-0.5058383402533606	-0.4639792396550233
48	2.9851416483945123	0.795090549509867	0.9712261113010441	0.9598467308296287
49	-3.090921688227131	0.5819672604935437	0.013125074131509873	-0.10188893612900675
50	4.214192385204274	-0.32109716558371804	0.3455788630796038	0.3784348381958962
51	-4.851108574564115	-0.6293098758892299	0.1859784308124146	0.20949743668764564
52	5.0087342693601755	0.9674048297031344	1.1416288177463185	1.1730130965997085
53	-2.1365589065269144	-0.9559163394344441	0.44450157157282427	0.34938597542097616
54	2.193552021071614	-0.3097455275317438	0.5549864669923259	0.4950700381591374
55	-2.2477148403580527	0.5163533474227191	-0.17947159302359783	-0.031566204259579234
56	4.005815174909351	-0.5054526649064932	0.5100747455496712	0.511597031549797
57	-5.680504957641226	0.7039229543443317	0.3148567251544639	0.2012339680712043
58	2.280542895098866	0.5437769390890013	0.7375203611258996	0.7439791390156283
59	-5.23548609292176	0.06972399407667651	-0.19037131028139484	-0.13699341342356702
60	5.251193225281846	-0.7542200035659159	0.7654564936970101	0.8293119740034968
61	-5.244795806793958	0.7721926278301694	0.4014486858365224	0.36021809859405557
62	3.138334221024882	0.752275797362834	0.8887728143091522	0.8444491007738046
63	-1.1282917067324245	-0.7491262960813467	-0.3253086188417301	-0.31829982630924497
64	4.074849306863438	0.5855705379774472	0.593434109474331	0.6228474509250742
65	-5.198280652537605	-0.3735922594131209	-0.05703576225896534	-0.08117124667505811
66	1.9054338977053078	0.09295973824736681	0.536371090072722	0.4701912276858146
67	-3.38369737376676	0.529955940388086	-0.0170121065005423	0.013576624050580601
68	5.063585571242465	-0.031230110956255164	0.20452429837000993	0.20110567475506913
69	-5.17285233994286	0.6329445140633629	0.20319225717766368	0.17864746076833712
70	5.8085585568980775	-0.37340125182358985	0.31835946518615377	0.3220416366124356
71	-3.3534358128894857	0.48561461282265794	-0.06468494455936719	-0.04271715234649898
72	1.9144029905907498	-0.01751381329197832	0.5255754434802922	0.6336645198111077
73	-1.7769984542926194	0.6642282632173355	-0.12225808093451324	-0.1443947372413612
74	4.239559279917457	-0.3781625888653719	0.3840822607471296	0.5394419302876379
75	-4.921985371026532	-0.07725414122528096	-0.20113155561838653	-0.1883075946837395
76	2.256411935185604	-0.7862245865872663	1.064508378484434	1.0960731576976142
77	-3.3416042531144585	0.48784932147201343	-0.06355331852742024	0.03770617156760517
78	5.922074046277528	-0.785426021728592	0.7925973266883355	0.8402535740666057
79	-3.4949522971631493	-0.5749252273543104	0.04185963401201126	0.04440521692154441
80	2.491512773020311	0.18028073649816645	0.43737326693328255	0.4247122579472407
81	-4.882541867324017	-0.8920022023977734	0.5868848352085811	0.6248576434678013
82	1.1697211852996787	-0.5284166176746659	1.136245582524592	1.1610922376399067
83	-1.4237805965249146	-0.08350363445617281	-0.6958146807460823	-0.5276701316498644
84	4.098513081927048	-0.6237776348840169	0.6381255985918268	0.6777295182975619
85	-5.991551835801477	0.9285043248776499	0.6903199111293712	0.6626118428972732
86	2.8167896552561	0.35433043755404126	0.48441636593135584	0.3663644434104187
87	-3.6423390411559677	-0.47728493339428657	-0.04943801124572267	0.018951801009104582
88	2.547554251287584	0.5551870730187949	0.7043691072139859	0.6912794259133099
89	-5.478743189875004	-0.49973427923419766	0.06268202053697647	0.023194950936974587
90	4.233628463102095	0.38474715113214075	0.3895064787974422	0.48169179832896464
91	-1.5049245341892794	0.8983671579882917	0.1421633159493081	0.007981757420341629
92	1.9401417757119268	0.2585402199600615	0.5852352911741145	0.6898240077718714
93	-3.2673631212807575	-0.5648655687803696	0.010692063650314887	-0.008563875904159333
94	4.508680982103693	0.36415629799886373	0.3599492631296785	0.31383234095877294
95	-3.7970762003499305	-0.2604538180943299	-0.19834746007093287	-0.12049443145877635
96	5.737836515431183	0.32616553648668445	0.28743612730000206	0.3444611121210529
97	-1.0698100553286851	0.2937037947808838	-0.8485238943480735	-0.930468944334814
98	5.452478141908573	0.781847756519805	0.801219421645871	0.7543264972483237
99	-3.890584437292325	0.3318923866353183	-0.149735631082313	-0.10036285376783702
100	2.666891761471752	-0.5542266179446997	0.6857469618528348	0.6815016543725432
101	-5.204393959872103	0.8991553741348468	0.6122205774273415	0.6020258043632036
102	5.348579671848116	-0.6850119984054053	0.6624870402438797	0.5767152777337503
103	-1.019768288567955	-0.18387799907218016	-0.946841958808128	-0.9599932109682132
104	1.1601320177866379	0.49504381973143263	1.1092488858145035	1.1006215669778392
105	-2.6545514188295045	-0.9656659654373578	0.5540481564242097	0.4322715980269528
106	5.142817645096246	-0.2561612605393042	0.2661817307327419	0.30777424759298677
107	-3.956026173795669	-0.4427552635163574	-0.05974699233688699	-0.03785221100657005
108	5.536421435396096	0.2514794945315102	0.250425593607198	0.3268673812991141
109	-2.565186488628254	-0.5101942546841305	-0.13115323314503569	-0.01486820392939353
110	2.4863980933841203	0.2679769500773119	0.4775130521541275	0.37236506455406415
111	-5.265466934360801	0.44948865919157344	0.007902856449975265	-0.03965483600208094
112	1.2198288474553807	0.6708842001870128	1.2721596655696454	1.262310189446729
113	-3.22826413119257	0.923634436475292	0.541200674756814	0.6073711604179407
114	3.0054691893735543	-0.6305311839530146	0.7342387414703704	0.7362961388163652
115	-1.330901822109428	0.7542934283668865	-0.18266712025124998	-0.23170573279001253
116	1.4619404540525789	0.23147674757542336	0.7400889604584184	0.7460628593498819
117	-5.338927382142498	0.3160888012372014	-0.09169872851948208	-0.1818103203390743
118	5.376710219855476	-0.14732131466844733	0.2140528819404676	0.28540535257529065
119	-2.9931537317243024	-0.811889904496321	0.3229951045443618	0.3342846263852873
120	5.600898136359827	-0.6915795711849746	0.6633568370712905	0.6177363001043533
